id,fecha_movimiento,count_items,CATEGORY,tipo,COD,NUM,DET,costo_unitario,pvp_unitario,costo_total,pvp_total,utilidad_total,proveedor
4971,2024-02-24,1,plata,pulseras,PPL,185,,7.28,22.5,7.28,22.5,15.219999999999999,SOLEDAD SAENZ
4972,2024-02-24,1,plata,dijes,DP,451,,3.5,12.9,3.5,12.9,9.4,XAVIER GUILLEN
4973,2024-02-24,1,plata,collares,CLP,8,,11.5,36.7,11.5,36.7,25.200000000000003,CIRKON
4974,2024-02-24,1,plata,pulseras,PV,12,,3.0,6.5,3.0,6.5,3.5,ZULENIS
4975,2024-02-24,1,plata,pulseras,PV,13,,3.0,6.5,3.0,6.5,3.5,ZULENIS
4976,2024-02-24,1,plata,pulseras,PV,17,,3.0,8.5,3.0,8.5,5.5,ZULENIS
4977,2024-02-24,1,plata,pulseras,PV,20,,4.0,12.5,4.0,12.5,8.5,VOGA
4978,2024-02-26,1,plata,aretes,AR,386,,1.98,12.4,1.98,12.4,10.42,ALEX CASTRO
4979,2024-02-26,1,plata,aretes,AR,400,,1.3,8.5,1.3,8.5,7.2,CIRKON
4980,2024-02-26,1,plata,aretes,AR,472,,10.0,26.7,10.0,26.7,16.7,ALINA PAZ
4981,2024-02-26,1,plata,pulseras,PPL,87,,8.88,26.7,8.88,26.7,17.82,SOLEDAD SAENZ
4982,2024-03-01,1,plata,aretes,AR,61,,8.32,22.8,8.32,22.8,14.48,VOGA
4983,2024-03-01,1,plata,aretes,AR,219,,5.88,18.5,5.88,18.5,12.620000000000001,USA
4984,2024-03-01,1,plata,juegos,JP,77,,11.18,33.8,11.18,33.8,22.619999999999997,SOLEDAD SAENZ
4985,2024-03-01,1,plata,pulseras,PPL,19,,7.68,22.7,7.68,22.7,15.02,SOLEDAD SAENZ
4986,2024-03-01,1,plata,pulseras,PV,17,,3.0,8.5,3.0,8.5,5.5,ZULENIS
4987,2024-03-02,1,plata,anillos,AP,158,T3,4.0,16.7,4.0,16.7,12.7,CIRKON
4988,2024-03-02,1,plata,aretes,AR,13,,3.0,12.4,3.0,12.4,9.4,SOLEDAD SAENZ
4989,2024-03-02,1,plata,aretes,AR,138,,7.75,22.4,7.75,22.4,14.649999999999999,ALINA PAZ
4990,2024-03-02,1,plata,aretes,AR,173,,8.75,22.7,8.75,22.7,13.95,FLAVIO JARA
4991,2024-03-02,1,plata,juegos,JP,161,,7.0,26.5,7.0,26.5,19.5,CIRKON
4992,2024-03-02,1,plata,dijes,DP,67,,7.5,25.8,7.5,25.8,18.3,CIRKON
4993,2024-03-02,1,plata,dijes,DP,340,,7.83,24.5,7.83,24.5,16.67,CIRKON
4994,2024-03-02,1,plata,dijes,DP,393,,8.25,24.5,8.25,24.5,16.25,XAVIER GUILLEN
4995,2024-03-02,1,plata,cadenas,CP,153,,2.96,10.9,2.96,10.9,7.94,ANDRES CADAVID
4996,2024-03-02,1,plata,collares,CLP,34,,6.76,22.8,6.76,22.8,16.04,SOLEDAD SAENZ
4997,2024-03-02,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
4998,2024-03-08,1,plata,aretes,AR,158,,6.16,19.8,6.16,19.8,13.64,CIRKON
4999,2024-03-08,1,plata,aretes,AR,220,,10.75,28.9,10.75,28.9,18.15,P&K
5000,2024-03-08,1,plata,aretes,AR,235,,2.4,12.9,2.4,12.9,10.5,BODY JEWELZ
5001,2024-03-08,1,plata,pulseras,PPL,55,,6.16,18.9,6.16,18.9,12.739999999999998,ALPHA TRADING
5002,2024-03-08,1,plata,dijes,DP,162,,2.16,12.25,2.16,12.25,10.09,CIRKON
5003,2024-03-08,1,plata,dijes,DP,278,,7.15,16.9,7.15,16.9,9.749999999999998,CIRKON
5004,2024-03-08,1,plata,dijes,DP,356,,11.22,22.9,11.22,22.9,11.679999999999998,CIRKON
5005,2024-03-08,1,plata,dijes,DP,534,,4.8,15.4,4.8,15.4,10.600000000000001,SOLEDAD SAENZ
5006,2024-03-08,4,plata,cadenas,CP,133,,2.6,9.8,10.4,39.2,28.800000000000004,CIRKON
5007,2024-03-08,1,plata,collares,CLP,18,,4.86,16.8,4.86,16.8,11.940000000000001,VOGA
5008,2024-03-08,1,plata,pulseras,PV,2,,3.0,6.5,3.0,6.5,3.5,ZULENIS
5009,2024-03-08,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
5010,2024-03-08,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
5011,2024-03-08,1,plata,pulseras,PV,51,,3.0,8.5,3.0,8.5,5.5,VOGA
5012,2024-03-08,1,plata,pulseras,PV,58,,6.0,16.5,6.0,16.5,10.5,VOGA
5013,2024-03-09,1,plata,aretes,AR,106,,2.4,11.5,2.4,11.5,9.1,SOLEDAD SAENZ
5014,2024-03-09,1,plata,aretes,AR,484,,12.0,28.75,12.0,28.75,16.75,CIRKON
5015,2024-03-09,1,plata,pulseras,PPL,83,,5.28,17.9,5.28,17.9,12.619999999999997,SOLEDAD SAENZ
5016,2024-03-09,1,plata,dijes,DP,183,,1.98,13.5,1.98,13.5,11.52,ALPHA TRADING
5017,2024-03-09,1,plata,cadenas,CP,34,,4.84,13.8,4.84,13.8,8.96,SOLEDAD SAENZ
5018,2024-03-10,3,plata,anillos,AP,78,T6,22.4,47.0,67.19999999999999,141.0,73.80000000000001,ALEX CASTRO
5019,2024-03-10,2,plata,anillos,AP,78,T7,22.4,47.0,44.8,94.0,49.2,ALEX CASTRO
5020,2024-03-10,12,plata,varios,VP,8,,3.0,8.7,36.0,104.39999999999999,68.39999999999999,IMPORTADORA NUÑEZ
5021,2024-03-10,1,plata,aretes,AR,181,,5.6,18.7,5.6,18.7,13.1,P&K
5022,2024-03-10,1,plata,aretes,AR,315,,2.0,9.8,2.0,9.8,7.800000000000001,LX USA
5023,2024-03-10,1,plata,aretes,AR,316,,2.88,12.9,2.88,12.9,10.02,LX USA
5024,2024-03-10,1,plata,aretes,AR,413,,7.2,19.8,7.2,19.8,12.600000000000001,CIRKON
5025,2024-03-10,1,plata,dijes,DP,117,,2.08,9.75,2.08,9.75,7.67,SEMPERTEGUI
5026,2024-03-10,1,plata,pulseras,PV,17,,3.0,8.5,3.0,8.5,5.5,ZULENIS
5027,2024-03-14,1,plata,anillos,AP,152,T6,5.52,22.4,5.52,22.4,16.88,ANDRES CADAVID
5028,2024-03-14,1,plata,aretes,AR,96,,4.32,15.8,4.32,15.8,11.48,ANDRES CADAVID
5029,2024-03-14,1,plata,aretes,AR,157,,5.5,18.7,5.5,18.7,13.2,CIRKON
5030,2024-03-14,1,plata,aretes,AR,286,,1.5,3.0,1.5,3.0,1.5,BODY JEWELZ
5031,2024-03-14,1,plata,aretes,AR,528,,13.2,32.8,13.2,32.8,19.599999999999998,FLAVIO JARA
5032,2024-03-14,1,plata,dijes,DP,33,,6.0,18.6,6.0,18.6,12.600000000000001,CIRKON
5033,2024-03-14,2,plata,dijes,DP,56,,2.7,14.8,5.4,29.6,24.200000000000003,ALPHA TRADING
5034,2024-03-14,1,plata,cadenas,CP,75,,5.04,15.8,5.04,15.8,10.760000000000002,VOGA
5035,2024-03-14,1,plata,cadenas,CP,119,,3.4,10.9,3.4,10.9,7.5,CIRKON
5036,2024-03-14,1,plata,pulseras,PV,18,,3.0,9.5,3.0,9.5,6.5,ZULENIS
5037,2024-03-15,1,plata,anillos,AP,172,T6,7.5,28.7,7.5,28.7,21.2,VOGA
5038,2024-03-15,1,plata,aretes,AR,64,,6.0,18.9,6.0,18.9,12.899999999999999,SOLEDAD SAENZ
5039,2024-03-15,1,plata,aretes,AR,175,,1.0,3.0,1.0,3.0,2.0,P&K
5040,2024-03-15,1,plata,aretes,AR,386,,1.98,12.4,1.98,12.4,10.42,ALEX CASTRO
5041,2024-03-15,1,plata,aretes,AR,400,,1.3,8.5,1.3,8.5,7.2,CIRKON
5042,2024-03-15,1,plata,dijes,DP,557,,6.25,16.9,6.25,16.9,10.649999999999999,SOLEDAD SAENZ
5043,2024-03-15,1,plata,cadenas,CP,23,,4.2,12.8,4.2,12.8,8.600000000000001,VOGA
5044,2024-03-15,1,plata,cadenas,CP,90,,7.4,19.8,7.4,19.8,12.4,VOGA
5045,2024-03-16,1,plata,anillos,AP,2,T4,3.36,17.8,3.36,17.8,14.440000000000001,VOGA
5046,2024-03-16,1,plata,aretes,AR,42,,7.0,18.6,7.0,18.6,11.600000000000001,USA
5047,2024-03-16,1,plata,pulseras,PPL,173,,9.45,27.8,9.45,27.8,18.35,ANDRES CADAVID
5048,2024-03-18,1,plata,aretes,AR,23,,1.75,9.8,1.75,9.8,8.05,SOLEDAD SAENZ
5049,2024-03-18,1,plata,aretes,AR,276,,8.05,20.4,8.05,20.4,12.349999999999998,VOGA
5050,2024-03-18,1,plata,aretes,AR,404,,4.08,15.25,4.08,15.25,11.17,CIRKON
5051,2024-03-18,1,plata,aretes,AR,450,,7.36,26.7,7.36,26.7,19.34,SOLEDAD SAENZ
5052,2024-03-21,1,plata,aretes,AR,186,,5.5,17.5,5.5,17.5,12.0,ANDRES CADAVID
5053,2024-03-21,1,plata,juegos,JP,14,,8.5,27.8,8.5,27.8,19.3,SOLEDAD SAENZ
5054,2024-03-21,1,plata,juegos,JP,106,,8.64,25.6,8.64,25.6,16.96,VOGA
5055,2024-03-21,1,plata,cadenas,CP,152,,4.0,12.0,4.0,12.0,8.0,ANDRES CADAVID
5056,2024-03-22,1,plata,aretes,AR,393,,9.12,22.6,9.12,22.6,13.480000000000002,ALINA PAZ
5057,2024-03-22,1,plata,aretes,AR,532,,12.48,35.7,12.48,35.7,23.220000000000002,FLAVIO JARA
5058,2024-03-22,1,plata,dijes,DP,85,,1.68,11.9,1.68,11.9,10.22,PALACIO JOYAS
5059,2024-03-22,1,plata,dijes,DP,361,,7.68,21.5,7.68,21.5,13.82,CIRKON
5060,2024-03-22,1,plata,dijes,DP,395,,9.72,27.9,9.72,27.9,18.18,XAVIER GUILLEN
5061,2024-03-22,1,plata,cadenas,CP,45,,5.94,15.4,5.94,15.4,9.46,SOLEDAD SAENZ
5062,2024-03-22,1,plata,collares,CLP,8,,11.5,36.7,11.5,36.7,25.200000000000003,CIRKON
5063,2024-03-22,1,plata,collares,CLP,45,,14.88,38.9,14.88,38.9,24.019999999999996,SOLEDAD SAENZ
5064,2024-03-23,1,plata,aretes,AR,160,,3.3,14.9,3.3,14.9,11.600000000000001,CIRKON
5065,2024-03-23,1,plata,aretes,AR,337,,5.28,16.8,5.28,16.8,11.52,FLAVIO JARA
5066,2024-03-23,1,plata,aretes,AR,346,,4.16,15.6,4.16,15.6,11.44,FLAVIO JARA
5067,2024-03-23,1,plata,aretes,AR,508,,4.8,15.6,4.8,15.6,10.8,SOLEDAD SAENZ
5068,2024-03-23,1,plata,dijes,DP,127,,4.9,14.5,4.9,14.5,9.6,XAVIER GUILLEN
5069,2024-03-23,1,plata,dijes,DP,203,,4.8,14.9,4.8,14.9,10.100000000000001,ALPHA TRADING
5070,2024-03-23,1,plata,cadenas,CP,25,,4.32,15.9,4.32,15.9,11.58,VOGA
5071,2024-03-23,1,plata,cadenas,CP,151,,3.2,9.8,3.2,9.8,6.6000000000000005,CIRKON
5072,2024-03-23,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
5073,2024-03-23,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
5074,2024-03-24,1,plata,aretes,AR,63,,4.2,14.8,4.2,14.8,10.600000000000001,CIRKON
5075,2024-03-24,1,plata,aretes,AR,94,,7.5,22.8,7.5,22.8,15.3,CIRKON
5076,2024-03-24,5,plata,pulseras,PV,5,,1.5,3.5,7.5,17.5,10.0,ZULENIS
5077,2024-03-24,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
5078,2024-03-26,1,plata,anillos,AP,65,T7.75,12.4,36.7,12.4,36.7,24.300000000000004,CHINA
5079,2024-03-26,1,plata,juegos,JP,42,,20.7,78.9,20.7,78.9,58.2,ALPHA TRADING
5080,2024-03-26,1,plata,juegos,JP,171,,9.1,26.7,9.1,26.7,17.6,ANDRES CADAVID
5081,2024-03-26,1,plata,pulseras,PV,25,,6.0,18.5,6.0,18.5,12.5,VOGA
5082,2024-03-27,1,plata,aretes,AR,175,,1.0,3.0,1.0,3.0,2.0,P&K
5083,2024-03-27,1,plata,aretes,AR,286,,1.5,3.0,1.5,3.0,1.5,BODY JEWELZ
5084,2024-03-27,1,plata,aretes,AR,504,,7.68,19.8,7.68,19.8,12.120000000000001,SOLEDAD SAENZ
5085,2024-03-27,1,plata,juegos,JP,14,,8.5,27.8,8.5,27.8,19.3,SOLEDAD SAENZ
5086,2024-03-28,1,plata,anillos,AP,67,T7.5,15.68,38.9,15.68,38.9,23.22,SOLEDAD SAENZ
5087,2024-03-28,1,plata,aretes,AR,23,,1.75,9.8,1.75,9.8,8.05,SOLEDAD SAENZ
5088,2024-03-28,1,plata,aretes,AR,186,,5.5,17.5,5.5,17.5,12.0,ANDRES CADAVID
5089,2024-03-28,1,plata,aretes,AR,391,,12.8,34.7,12.8,34.7,21.900000000000002,ALINA PAZ
5090,2024-03-28,1,plata,pulseras,PPL,37,,4.8,16.25,4.8,16.25,11.45,SOLEDAD SAENZ
5091,2024-03-28,1,plata,pulseras,PPL,193,,5.0,16.5,5.0,16.5,11.5,CIRKON
5092,2024-03-28,1,plata,dijes,DP,88,,10.0,28.0,10.0,28.0,18.0,CIRKON
5093,2024-03-28,1,plata,dijes,DP,267,,5.0,16.5,5.0,16.5,11.5,CIRKON
5094,2024-03-28,1,plata,cadenas,CP,47,,5.28,14.9,5.28,14.9,9.620000000000001,SOLEDAD SAENZ
5095,2024-03-28,1,plata,cadenas,CP,49,,5.06,15.6,5.06,15.6,10.54,FERNANDO JARA
5096,2024-03-28,2,plata,pulseras,PV,57,,7.0,17.5,14.0,35.0,21.0,VOGA
5097,2024-04-03,1,plata,aretes,AR,41,,6.25,18.7,6.25,18.7,12.45,FLAVIO JARA
5098,2024-04-03,1,plata,aretes,AR,346,,4.16,15.6,4.16,15.6,11.44,FLAVIO JARA
5099,2024-04-03,1,plata,dijes,DP,307,,7.5,21.8,7.5,21.8,14.3,CIRKON
5100,2024-04-03,1,plata,dijes,DP,361,,7.68,21.5,7.68,21.5,13.82,CIRKON
5101,2024-04-03,1,plata,pulseras,PV,46,,6.0,15.8,6.0,15.8,9.8,VOGA
5102,2024-04-04,1,plata,anillos,AP,184,T6,6.6,21.8,6.6,21.8,15.200000000000001,CIRKON
5103,2024-04-04,1,plata,aretes,AR,177,,1.2,4.5,1.2,4.5,3.3,P&K
5104,2024-04-04,1,plata,aretes,AR,179,,3.42,16.8,3.42,16.8,13.38,P&K
5105,2024-04-04,1,plata,aretes,AR,497,,2.0,5.0,2.0,5.0,3.0,P&K
5106,2024-04-04,1,plata,pulseras,PPL,193,,5.0,16.5,5.0,16.5,11.5,CIRKON
5107,2024-04-04,1,plata,collares,CLP,68,,5.46,18.7,5.46,18.7,13.239999999999998,SOLEDAD SAENZ
5108,2024-04-07,1,plata,anillos,AP,54,T8.5,10.0,28.9,10.0,28.9,18.9,SOLEDAD SAENZ
5109,2024-04-07,1,plata,aretes,AR,88,,3.3,13.5,3.3,13.5,10.2,ALPHA TRADING
5110,2024-04-07,1,plata,aretes,AR,94,,7.5,22.8,7.5,22.8,15.3,CIRKON
5111,2024-04-07,1,plata,aretes,AR,512,,14.26,35.8,14.26,35.8,21.54,SOLEDAD SAENZ
5112,2024-04-07,1,plata,pulseras,PPL,67,,8.0,22.9,8.0,22.9,14.899999999999999,CIRKON
5113,2024-04-07,1,plata,pulseras,PV,7,,1.5,4.5,1.5,4.5,3.0,ZULENIS
5114,2024-04-09,1,plata,aretes,AR,86,,5.06,16.7,5.06,16.7,11.64,ALPHA TRADING
5115,2024-04-09,1,plata,aretes,AR,224,,6.625,22.7,6.625,22.7,16.075,USA
5116,2024-04-09,1,plata,pulseras,PPL,55,,6.16,18.9,6.16,18.9,12.739999999999998,ALPHA TRADING
5117,2024-04-09,1,plata,pulseras,PPL,65,,10.032,25.8,10.032,25.8,15.768,CIRKON
5118,2024-04-09,2,plata,pulseras,PV,12,,3.0,6.5,6.0,13.0,7.0,ZULENIS
5119,2024-04-10,1,plata,anillos,AP,151,T6,4.5,19.25,4.5,19.25,14.75,ANDRES CADAVID
5120,2024-04-10,1,plata,aretes,AR,347,,5.72,17.8,5.72,17.8,12.080000000000002,CIRKON
5121,2024-04-10,1,plata,pulseras,PPL,64,,7.25,21.8,7.25,21.8,14.55,ALPHA TRADING
5122,2024-04-10,1,plata,pulseras,PPL,190,,8.58,24.8,8.58,24.8,16.22,SOLEDAD SAENZ
5123,2024-04-10,1,plata,dijes,DP,563,,4.5,15.9,4.5,15.9,11.4,CIRKON
5124,2024-04-10,1,plata,cadenas,CP,133,,2.6,9.8,2.6,9.8,7.200000000000001,CIRKON
5125,2024-04-10,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
5126,2024-04-11,1,plata,aretes,AR,1,,1.2,7.8,1.2,7.8,6.6,SOLEDAD SAENZ
5127,2024-04-11,1,plata,aretes,AR,140,,6.0,18.9,6.0,18.9,12.899999999999999,ALINA PAZ
5128,2024-04-11,1,plata,aretes,AR,262,,7.26,22.7,7.26,22.7,15.44,MILANUS USA
5129,2024-04-11,1,plata,pulseras,PV,9,,2.5,5.5,2.5,5.5,3.0,ZULENIS
5130,2024-04-11,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
5131,2024-04-11,1,plata,pulseras,PV,58,,6.0,16.5,6.0,16.5,10.5,VOGA
5132,2024-04-13,1,plata,aretes,AR,64,,6.0,18.9,6.0,18.9,12.899999999999999,SOLEDAD SAENZ
5133,2024-04-13,1,plata,aretes,AR,149,,2.88,13.9,2.88,13.9,11.02,ANDRES CADAVID
5134,2024-04-13,1,plata,aretes,AR,246,,6.0,17.5,6.0,17.5,11.5,XAVIER GUILLEN
5135,2024-04-13,1,plata,aretes,AR,448,,6.5,19.8,6.5,19.8,13.3,SOLEDAD SAENZ
5136,2024-04-13,2,plata,pulseras,PV,2,,3.0,6.5,6.0,13.0,7.0,ZULENIS
5137,2024-04-13,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
5138,2024-04-13,2,plata,pulseras,PV,5,,1.5,3.5,3.0,7.0,4.0,ZULENIS
5139,2024-04-13,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
5140,2024-04-13,1,plata,pulseras,PV,57,,7.0,17.5,7.0,17.5,10.5,VOGA
5141,2024-04-16,1,plata,anillos,AP,55,T10.5,10.8,32.0,10.8,32.0,21.2,SOLEDAD SAENZ
5142,2024-04-16,1,plata,aretes,AR,495,,3.04,15.7,3.04,15.7,12.66,CIRKON
5143,2024-04-16,1,plata,dijes,DP,533,,4.0,14.8,4.0,14.8,10.8,SOLEDAD SAENZ
5144,2024-04-18,1,plata,aretes,AR,475,,6.5,19.8,6.5,19.8,13.3,ALINA PAZ
5145,2024-04-18,1,plata,juegos,JP,196,,20.79,54.0,20.79,54.0,33.21,SOLEDAD SAENZ
5146,2024-04-18,1,plata,dijes,DP,440,,4.4,14.9,4.4,14.9,10.5,CIRKON
5147,2024-04-18,1,plata,dijes,DP,566,,5.75,17.9,5.75,17.9,12.149999999999999,SOLEDAD SAENZ
5148,2024-04-18,1,plata,cadenas,CP,39,,4.0,12.7,4.0,12.7,8.7,SOLEDAD SAENZ
5149,2024-04-19,1,plata,aretes,AR,63,,4.2,14.8,4.2,14.8,10.600000000000001,CIRKON
5150,2024-04-19,1,plata,aretes,AR,175,,1.0,3.0,1.0,3.0,2.0,P&K
5151,2024-04-19,1,plata,aretes,AR,177,,1.2,4.5,1.2,4.5,3.3,P&K
5152,2024-04-19,1,plata,aretes,AR,198,,12.64,26.9,12.64,26.9,14.259999999999998,USA
5153,2024-04-19,1,plata,aretes,AR,246,,6.0,17.5,6.0,17.5,11.5,XAVIER GUILLEN
5154,2024-04-19,1,plata,aretes,AR,249,,6.4,20.75,6.4,20.75,14.35,MILANUS USA
5155,2024-04-19,1,plata,aretes,AR,362,,19.14,42.6,19.14,42.6,23.46,CHINA
5156,2024-04-19,1,plata,aretes,AR,396,,12.24,29.8,12.24,29.8,17.560000000000002,ALINA PAZ
5157,2024-04-19,1,plata,aretes,AR,496,,8.4,24.8,8.4,24.8,16.4,P&K
5158,2024-04-19,1,plata,pulseras,PPL,23,,24.5,75.6,24.5,75.6,51.099999999999994,CIRKON
5159,2024-04-19,1,plata,dijes,DP,267,,5.0,16.5,5.0,16.5,11.5,CIRKON
5160,2024-04-19,1,plata,dijes,DP,542,,6.0,19.8,6.0,19.8,13.8,CIRKON
5161,2024-04-19,1,plata,cadenas,CP,119,,3.4,10.9,3.4,10.9,7.5,CIRKON
5162,2024-04-19,1,plata,cadenas,CP,133,,2.6,9.8,2.6,9.8,7.200000000000001,CIRKON
5163,2024-04-19,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
5164,2024-04-19,11,plata,pulseras,PV,32,,2.0,5.5,22.0,60.5,38.5,VOGA
5165,2024-04-20,1,plata,aretes,AR,87,,4.4,14.2,4.4,14.2,9.799999999999999,ALPHA TRADING
5166,2024-04-20,1,plata,aretes,AR,114,,2.8,12.9,2.8,12.9,10.100000000000001,XAVIER GUILLEN
5167,2024-04-20,1,plata,aretes,AR,140,,6.0,18.9,6.0,18.9,12.899999999999999,ALINA PAZ
5168,2024-04-20,1,plata,juegos,JP,168,,10.75,35.7,10.75,35.7,24.950000000000003,ANDRES CADAVID
5169,2024-04-20,1,plata,pulseras,PPL,166,,9.0,25.8,9.0,25.8,16.8,ANDRES CADAVID
5170,2024-04-20,1,plata,pulseras,PPL,184,,4.94,19.5,4.94,19.5,14.559999999999999,SOLEDAD SAENZ
5171,2024-04-20,1,plata,dijes,DP,462,,6.6,18.75,6.6,18.75,12.15,CHINA
5172,2024-04-20,1,plata,cadenas,CP,19,,2.64,11.75,2.64,11.75,9.11,VOGA
5173,2024-04-20,1,plata,pulseras,PV,32,,2.0,5.5,2.0,5.5,3.5,VOGA
5174,2024-04-23,1,plata,pulseras,PPL,177,,9.6,24.8,9.6,24.8,15.200000000000001,CIRKON
5175,2024-04-23,1,plata,dijes,DP,166,,3.24,14.2,3.24,14.2,10.959999999999999,CIRKON
5176,2024-04-23,4,plata,pulseras,PV,15,,3.0,7.5,12.0,30.0,18.0,ZULENIS
5177,2024-04-23,3,plata,pulseras,PV,17,,3.0,8.5,9.0,25.5,16.5,ZULENIS
5178,2024-04-24,1,plata,aretes,AR,496,,8.4,24.8,8.4,24.8,16.4,P&K
5179,2024-04-24,1,plata,aretes,AR,531,,10.32,27.9,10.32,27.9,17.58,FLAVIO JARA
5180,2024-04-24,1,plata,pulseras,PV,15,,3.0,7.5,3.0,7.5,4.5,ZULENIS
5181,2024-04-25,1,plata,anillos,AP,48,T9,12.25,36.7,12.25,36.7,24.450000000000003,SOLEDAD SAENZ
5182,2024-04-25,1,plata,aretes,AR,68,,8.0,23.7,8.0,23.7,15.7,CIRKON
5183,2024-04-25,1,plata,aretes,AR,434,,3.78,17.8,3.78,17.8,14.020000000000001,ALPHA TRADING
5184,2024-04-25,1,plata,aretes,AR,438,,5.04,24.8,5.04,24.8,19.76,ALPHA TRADING
5185,2024-04-25,1,plata,pulseras,PPL,192,,3.75,14.8,3.75,14.8,11.05,CIRKON
5186,2024-04-25,1,plata,dijes,DP,331,,8.16,19.8,8.16,19.8,11.64,CIRKON
5187,2024-04-25,1,plata,cadenas,CP,42,,2.8,12.75,2.8,12.75,9.95,SOLEDAD SAENZ
5188,2024-04-27,1,plata,anillos,AP,2,T5,3.36,17.8,3.36,17.8,14.440000000000001,VOGA
5189,2024-04-27,1,plata,anillos,AP,152,T6,5.52,22.4,5.52,22.4,16.88,ANDRES CADAVID
5190,2024-04-27,1,plata,anillos,AP,160,T7,9.0,28.7,9.0,28.7,19.7,CIRKON
5191,2024-04-27,1,plata,aretes,AR,485,,5.72,22.0,5.72,22.0,16.28,CIRKON
5192,2024-04-27,1,plata,dijes,DP,513,,0.8,11.25,0.8,11.25,10.45,CIRKON
5193,2024-04-27,1,plata,cadenas,CP,68,,5.39,16.5,5.39,16.5,11.11,SOLEDAD SAENZ
5194,2024-04-27,1,plata,pulseras,PV,25,,6.0,18.5,6.0,18.5,12.5,VOGA
5195,2024-04-30,1,plata,anillos,AP,54,T8,10.0,28.9,10.0,28.9,18.9,SOLEDAD SAENZ
5196,2024-04-30,1,plata,aretes,AR,79,,4.8,17.5,4.8,17.5,12.7,CIRKON
5197,2024-04-30,1,plata,pulseras,PPL,30,,3.74,14.8,3.74,14.8,11.06,CIRKON
5198,2024-04-30,1,plata,pulseras,PPL,184,,4.94,19.5,4.94,19.5,14.559999999999999,SOLEDAD SAENZ
5199,2024-04-30,1,plata,pulseras,PPL,192,,3.75,14.8,3.75,14.8,11.05,CIRKON
5200,2024-04-30,1,plata,dijes,DP,227,,3.3,14.7,3.3,14.7,11.399999999999999,CIRKON
5201,2024-04-30,1,plata,cadenas,CP,119,,3.4,10.9,3.4,10.9,7.5,CIRKON
5202,2024-05-01,1,plata,aretes,AR,17,,7.25,22.8,7.25,22.8,15.55,LX USA
5203,2024-05-01,1,plata,aretes,AR,40,,5.0,16.7,5.0,16.7,11.7,CIRKON
5204,2024-05-01,1,plata,aretes,AR,49,,7.0,19.75,7.0,19.75,12.75,SOLEDAD SAENZ
5205,2024-05-01,1,plata,aretes,AR,173,,8.75,22.7,8.75,22.7,13.95,FLAVIO JARA
5206,2024-05-01,1,plata,aretes,AR,294,,8.0,19.8,8.0,19.8,11.8,LX USA
5207,2024-05-01,1,plata,aretes,AR,347,,5.72,17.8,5.72,17.8,12.080000000000002,CIRKON
5208,2024-05-01,1,plata,aretes,AR,367,,6.0,18.7,6.0,18.7,12.7,CIRKON
5209,2024-05-01,1,plata,aretes,AR,394,,9.84,24.5,9.84,24.5,14.66,ALINA PAZ
5210,2024-05-01,1,plata,aretes,AR,401,,1.68,9.8,1.68,9.8,8.120000000000001,LX USA
5211,2024-05-01,1,plata,aretes,AR,436,,3.6,18.4,3.6,18.4,14.799999999999999,ALPHA TRADING
5212,2024-05-01,1,plata,dijes,DP,170,,5.13,15.7,5.13,15.7,10.57,CIRKON
5213,2024-05-01,1,plata,cadenas,CP,155,,3.885,12.25,3.885,12.25,8.365,ANDRES CADAVID
5214,2024-05-01,1,plata,cadenas,CP,158,,10.36,28.7,10.36,28.7,18.34,ANDRES CADAVID
5215,2024-05-03,1,plata,aretes,AR,401,,1.68,9.8,1.68,9.8,8.120000000000001,LX USA
5216,2024-05-03,1,plata,pulseras,PV,4,,3.0,2.5,3.0,2.5,-0.5,ZULENIS
5217,2024-05-04,1,plata,aretes,AR,41,,6.25,18.7,6.25,18.7,12.45,FLAVIO JARA
5218,2024-05-04,1,plata,aretes,AR,405,,7.5,21.8,7.5,21.8,14.3,CIRKON
5219,2024-05-06,1,plata,anillos,AP,152,T5,5.75,22.4,5.75,22.4,16.65,ANDRES CADAVID
5220,2024-05-06,1,plata,aretes,AR,151,,7.2,19.8,7.2,19.8,12.600000000000001,SOLEDAD SAENZ
5221,2024-05-06,1,plata,aretes,AR,165,,5.52,16.7,5.52,16.7,11.18,CIRKON
5222,2024-05-06,1,plata,aretes,AR,520,,1.298,6.8,1.298,6.8,5.502,SOLEDAD SAENZ
5223,2024-05-06,1,plata,aretes,AR,531,,10.32,27.9,10.32,27.9,17.58,FLAVIO JARA
